

#mb 22:05:27:10:19:17 (start time)
#id 347252 (device id)
#ta 7221 (tia amplification, tia input channel, signal range, dsp mode)
#1t 2f [3vi_ma 4vi_mi 5mag 6pha 7vv_ma 8vv_mi 9cor][10vi_ma 11vi_mi 12mag 13pha 14vv_ma 15vv_mi 16cor][17t_pcb 18t_ther][19,20,21mag][22,23,24acc][25,26,27ext(t,light,hum)][28dv1 29dv2 30rf 31tr 32sp 33pr 34sm 35st 36lght 37empt 38empt 39empt 40empt 41empt 42empt 43empt 44empt 45empt]
22:05:27:10:19:18 4496 1285 -719 1237143625 895580 9887 -9691 -490 1321 -682 1162374875 897957 9890 -9720 -231 265184 0 231 -273 1276 0 0 0 233555 -82330 -81668 510148 510161 19980 7 0 101517 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:19:19 4595 1291 -730 1218590250 896826 9879 -9700 -351 1283 -703 1180625500 897808 9887 -9718 -240 265209 0 227 -274 1279 0 0 0 233363 -87158 -86990 510148 510162 19981 10 0 101520 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:19:21 4699 1200 -728 1256483000 897287 9872 -9711 -287 1223 -733 1219843000 898034 9878 -9704 -208 265229 0 234 -270 1276 0 0 0 232737 -87270 -87105 510148 510161 19938 12 0 101519 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:19:22 4807 1178 -734 1261311625 897579 9867 -9710 -251 1243 -729 1212437375 897975 9868 -9700 -217 265247 0 230 -275 1275 0 0 0 232262 -87286 -87147 510147 510163 19946 13 0 101519 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:19:24 4901 1194 -712 1257675875 897468 9859 -9694 -264 1277 -756 1204839125 897752 9874 -9691 -249 265261 0 238 -278 1269 0 0 0 232338 -87330 -87160 510148 510161 19933 13 0 101518 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:19:25 5000 1134 -699 1288890625 896816 9855 -9679 -305 1246 -756 1209477500 897769 9873 -9699 -241 265274 0 228 -273 1275 0 0 0 232130 -87358 -87195 510146 510162 20251 10 0 101518 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:19:27 5102 1112 -696 1291622250 897535 9856 -9698 -235 1244 -748 1235809375 898129 9862 -9701 -201 265282 0 228 -272 1285 0 0 0 232018 -87403 -87203 510147 510162 20123 12 0 101518 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:19:28 5208 1140 -716 1287803625 897776 9864 -9691 -216 1206 -725 1250508000 897904 9855 -9693 -216 265287 0 236 -270 1272 0 0 0 232039 -87388 -87213 510146 510162 20096 13 0 101518 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:19:30 5296 1110 -697 1299518000 898063 9860 -9680 -185 1182 -735 1259569375 898147 9841 -9697 -188 265291 0 233 -272 1273 0 0 0 231907 -87363 -87191 510147 510163 20125 9 0 101518 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:19:31 5411 1138 -700 1269229750 897824 9869 -9693 -215 1220 -719 1233088375 898122 9854 -9722 -197 265293 0 236 -275 1274 0 0 0 231637 -87404 -87207 510147 510160 20127 9 0 101517 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:19:32 5506 1182 -714 1261238125 897851 9856 -9712 -219 1216 -719 1226883375 897773 9840 -9739 -232 265295 0 228 -272 1275 0 0 0 231737 -87385 -87210 510149 510161 20049 11 0 101518 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:19:34 5605 1195 -700 1232001625 898373 9852 -9728 -166 1213 -715 1233002375 897644 9836 -9728 -244 265298 0 232 -274 1278 0 0 0 231872 -87423 -87230 510145 510162 20115 11 0 101517 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:19:35 5707 1179 -713 1243777375 898246 9839 -9721 -176 1174 -708 1259400750 897225 9828 -9730 -275 265299 0 233 -273 1274 0 0 0 231800 -87395 -87233 510148 510162 20225 13 0 101517 0 0 0 0 0 0 0 0 0 0 0 0
