22:05:27:12:17:56,4496,1548,-926,1073059250,897570,9876,-9751,-324,1485,-838,1044372250,896837,9875,-9736,-403,300607,0,-77,-806,534,0,0,0,292303,-69992,-69917,522641,523515,20121,-14,0,101492,0,0,0,0,0,0,0,0,0,0,0,0
22:05:27:12:17:57,4595,1467,-883,1088443000,897321,9878,-9748,-334,1425,-835,1085552500,896690,9872,-9730,-403,300676,0,-82,-813,538,0,0,0,292558,-85477,-85353,523338,523396,20093,13,0,101491,0,0,0,0,0,0,0,0,0,0,0,0
22:05:27:12:17:59,4699,1447,-831,1099167125,897538,9882,-9735,-304,1442,-854,1092287625,897346,9867,-9731,-325,300751,0,-83,-808,535,0,0,0,292656,-85680,-85608,523823,523246,20129,11,0,101492,0,0,0,0,0,0,0,0,0,0,0,0
22:05:27:12:18:00,4807,1381,-825,1106000875,898257,9890,-9732,-215,1371,-826,1132760750,897555,9863,-9730,-288,300817,0,-83,-813,538,0,0,0,292922,-85757,-85644,523962,523110,20104,12,0,101492,0,0,0,0,0,0,0,0,0,0,0,0
22:05:27:12:18:02,4901,1368,-837,1110745750,898152,9889,-9747,-222,1372,-846,1129262250,897852,9871,-9721,-253,300884,0,-83,-812,542,0,0,0,293176,-85791,-85663,523624,523236,20083,12,0,101491,0,0,0,0,0,0,0,0,0,0,0,0
22:05:27:12:18:03,5000,1329,-783,1117742500,898404,9879,-9738,-188,1314,-839,1153789000,897960,9880,-9713,-231,300952,0,-78,-813,535,0,0,0,293479,-85764,-85686,524482,522939,20068,12,0,101492,0,0,0,0,0,0,0,0,0,0,0,0
22:05:27:12:18:05,5102,1340,-784,1116474375,898287,9887,-9733,-202,1330,-842,1144148875,897781,9873,-9716,-255,301023,0,-70,-809,534,0,0,0,293644,-85819,-85707,525044,522773,20170,9,0,101491,0,0,0,0,0,0,0,0,0,0,0,0
22:05:27:12:18:06,5208,1336,-814,1107859625,898207,9884,-9742,-209,1348,-802,1123158625,897895,9875,-9725,-244,301089,0,-78,-805,531,0,0,0,293737,-85791,-85733,525312,522703,20078,13,0,101489,0,0,0,0,0,0,0,0,0,0,0,0
22:05:27:12:18:07,5296,1320,-806,1124780250,898386,9870,-9735,-185,1343,-770,1133002375,897764,9879,-9727,-258,301155,0,-81,-806,536,0,0,0,293788,-85831,-85754,526013,522734,20118,14,0,101494,0,0,0,0,0,0,0,0,0,0,0,0
22:05:27:12:18:09,5411,1275,-777,1155444625,898132,9865,-9729,-204,1367,-761,1114572875,897977,9869,-9726,-236,301220,0,-76,-807,540,0,0,0,293887,-85839,-85750,526801,522715,20098,13,0,101493,0,0,0,0,0,0,0,0,0,0,0,0
