22:05:26:17:58:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279235,0,218,-192,484,0,0,0,245042,0,0,510319,510851,20060,-9014,0,101371,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279249,0,217,-193,489,0,0,0,245068,0,0,510372,510425,20059,-9727,0,101371,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279267,0,219,-192,485,0,0,0,245059,0,0,510387,510581,20062,-9734,0,101370,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279283,0,219,-188,494,0,0,0,245065,0,0,510308,510585,20054,-9734,0,101373,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279298,0,218,-193,491,0,0,0,245062,0,0,510300,510839,20052,-9738,0,101372,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279313,0,223,-196,490,0,0,0,245048,0,0,510333,510853,20057,-9741,0,101372,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279330,0,222,-198,487,0,0,0,245056,0,0,510350,510368,20059,-9740,0,101372,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279347,0,222,-196,492,0,0,0,245046,0,0,510350,510540,20060,-9740,0,101372,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279363,0,221,-198,488,0,0,0,245049,0,0,510345,510512,20060,-9738,0,101372,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279377,0,221,-193,490,0,0,0,245054,0,0,510278,510839,20060,-9740,0,101372,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279394,0,220,-197,488,0,0,0,245067,0,0,510362,510510,20072,-9740,0,101371,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279406,0,220,-190,489,0,0,0,245078,0,0,510381,510392,20076,-9740,0,101371,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279416,0,217,-194,487,0,0,0,245103,0,0,510269,510621,20076,-9739,0,101371,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279432,0,223,-192,492,0,0,0,245114,0,0,510372,510653,20078,-9738,0,101373,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279445,0,216,-193,488,0,0,0,245106,0,0,510343,510561,20077,-9741,0,101373,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279457,0,226,-194,487,0,0,0,245099,0,0,510313,510763,20078,-9744,0,101373,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279473,0,222,-196,487,0,0,0,245103,0,0,510308,510767,20079,-9742,0,101373,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279485,0,224,-195,487,0,0,0,245098,0,0,510382,510587,20082,-9741,0,101373,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279499,0,227,-192,489,0,0,0,245105,0,0,510357,510670,20087,-9739,0,101373,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279510,0,227,-193,489,0,0,0,245120,0,0,510391,639613,20083,-9739,0,101372,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279521,0,228,-196,492,0,0,0,245120,0,0,510325,277565,20081,-9737,0,101372,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279533,0,221,-196,490,0,0,0,245110,0,0,510370,257039,20082,-9741,0,101372,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279544,0,220,-194,487,0,0,0,245111,0,0,510339,239098,20096,-9744,0,101372,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279558,0,221,-190,485,0,0,0,245102,0,0,510404,245870,20317,-9746,0,101372,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279571,0,223,-188,487,0,0,0,245102,0,0,510397,267458,20242,-9741,0,101374,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279585,0,221,-192,487,0,0,0,245097,0,0,510356,286470,20086,-9741,0,101374,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279596,0,219,-193,486,0,0,0,245090,0,0,510339,275162,20081,-9742,0,101374,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279605,0,215,-191,486,0,0,0,245073,0,0,510247,256149,20079,-9743,0,101374,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279617,0,224,-195,495,0,0,0,245078,0,0,510376,236477,20080,-9743,0,101374,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279629,0,222,-190,495,0,0,0,245073,0,0,510345,247578,20077,-9741,0,101373,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279643,0,215,-195,487,0,0,0,245057,0,0,510321,273675,20076,-9742,0,101373,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279654,0,223,-195,491,0,0,0,245060,0,0,510289,288430,20073,-9740,0,101373,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279665,0,219,-196,492,0,0,0,245054,0,0,510302,266205,20075,-9740,0,101373,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279674,0,218,-193,484,0,0,0,245057,0,0,510320,246675,20077,-9741,0,101372,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:17:58:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279686,0,220,-195,494,0,0,0,245056,0,0,510444,227725,20075,-9741,0,101372,0,0,0,0,0,0,0,0,0,0,0,0
