

#mb 22:05:27:11:57:14 (start time)
#id 347252 (device id)
#ta 7221 (tia amplification, tia input channel, signal range, dsp mode)
#1t 2f [3vi_ma 4vi_mi 5mag 6pha 7vv_ma 8vv_mi 9cor][10vi_ma 11vi_mi 12mag 13pha 14vv_ma 15vv_mi 16cor][17t_pcb 18t_ther][19,20,21mag][22,23,24acc][25,26,27ext(t,light,hum)][28dv1 29dv2 30rf 31tr 32sp 33pr 34sm 35st 36lght 37empt 38empt 39empt 40empt 41empt 42empt 43empt 44empt 45empt]
22:05:27:11:57:15 4496 1339 -746 1162397750 898852 9843 -9720 -132 1307 -746 1114349625 899204 9845 -9758 -88 292132 0 210 -275 457 0 0 0 228718 -55558 -56190 483498 485802 19926 -110 0 101515 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:57:17 4595 1324 -754 1160308000 898845 9856 -9720 -131 1284 -740 1143190375 899160 9854 -9746 -92 292072 0 333 -272 456 0 0 0 228837 -85608 -85388 483573 485050 19927 3 0 101513 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:57:18 4699 1295 -768 1168582625 898903 9867 -9719 -122 1305 -774 1139517375 898819 9854 -9733 -133 292017 0 344 -272 456 0 0 0 228946 -86099 -85850 483496 484889 19924 7 0 101514 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:57:20 4807 1335 -783 1162564250 898569 9889 -9710 -167 1304 -762 1155159250 898667 9864 -9724 -150 291958 0 337 -279 456 0 0 0 229075 -86167 -85938 483394 485659 19920 14 0 101515 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:57:21 4901 1226 -795 1203167250 898216 9879 -9708 -182 1283 -762 1169043000 898442 9863 -9717 -171 291903 0 344 -277 453 0 0 0 229211 -86178 -85980 483108 487097 19925 15 0 101516 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:57:22 5000 1250 -794 1183660625 898223 9869 -9712 -186 1322 -761 1142694875 898203 9880 -9738 -206 291851 0 344 -267 456 0 0 0 229340 -86225 -85978 482948 487039 19930 10 0 101515 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:57:24 5102 1262 -817 1156235125 897913 9870 -9720 -224 1353 -763 1119858625 898201 9888 -9751 -211 291796 0 338 -273 454 0 0 0 229507 -86161 -85996 482861 488241 19931 11 0 101516 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:57:25 5208 1263 -798 1156843750 897992 9867 -9716 -216 1336 -757 1146824875 898032 9878 -9723 -226 291744 0 343 -270 458 0 0 0 229608 -86208 -86005 482635 490744 19923 12 0 101517 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:57:27 5296 1309 -792 1142771000 897776 9860 -9709 -251 1294 -737 1173734125 898285 9867 -9713 -193 291691 0 336 -273 461 0 0 0 229582 -86237 -86027 482300 491223 19924 12 0 101513 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:57:28 5411 1321 -776 1123683750 898051 9869 -9723 -221 1264 -713 1181683125 898528 9859 -9715 -162 291638 0 337 -273 461 0 0 0 229636 -86248 -86063 482082 492053 19929 11 0 101514 0 0 0 0 0 0 0 0 0 0 0 0
