22:05:25:18:16:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287888,0,184,-198,655,0,0,0,242970,0,0,522558,500117,19960,-2092,0,100920,0,0,0,0,0,0,0,0,0,0,0,0
22:05:25:18:16:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287893,0,184,-193,645,0,0,0,242994,0,0,521207,499392,19955,-9478,0,100920,0,0,0,0,0,0,0,0,0,0,0,0
22:05:25:18:16:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287893,0,182,-190,645,0,0,0,243000,0,0,522711,500298,19959,-9591,0,100919,0,0,0,0,0,0,0,0,0,0,0,0
22:05:25:18:16:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287893,0,191,-192,647,0,0,0,243008,0,0,521975,491460,19956,-9605,0,100919,0,0,0,0,0,0,0,0,0,0,0,0
22:05:25:18:16:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287893,0,182,-194,645,0,0,0,242990,0,0,523321,492212,19959,-9607,0,100919,0,0,0,0,0,0,0,0,0,0,0,0
22:05:25:18:16:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287891,0,192,-197,652,0,0,0,242987,0,0,522498,491922,19952,-9611,0,100919,0,0,0,0,0,0,0,0,0,0,0,0
22:05:25:18:17:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287893,0,185,-193,650,0,0,0,242949,0,0,515847,455647,19953,-9612,0,100918,0,0,0,0,0,0,0,0,0,0,0,0
22:05:25:18:17:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287893,0,195,-188,655,0,0,0,242944,0,0,511686,259054,20033,-9617,0,100918,0,0,0,0,0,0,0,0,0,0,0,0
22:05:25:18:17:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287892,0,186,-194,650,0,0,0,242974,0,0,480385,269007,20057,-9612,0,100918,0,0,0,0,0,0,0,0,0,0,0,0
22:05:25:18:17:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287888,0,188,-192,652,0,0,0,243008,0,0,664010,368339,20204,-9615,0,100918,0,0,0,0,0,0,0,0,0,0,0,0
22:05:25:18:17:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287890,0,190,-194,648,0,0,0,243019,0,0,598469,323627,20036,-9615,0,100918,0,0,0,0,0,0,0,0,0,0,0,0
