

#mb 22:05:27:11:36:50 (start time)
#id 347252 (device id)
#ta 7221 (tia amplification, tia input channel, signal range, dsp mode)
#1t 2f [3vi_ma 4vi_mi 5mag 6pha 7vv_ma 8vv_mi 9cor][10vi_ma 11vi_mi 12mag 13pha 14vv_ma 15vv_mi 16cor][17t_pcb 18t_ther][19,20,21mag][22,23,24acc][25,26,27ext(t,light,hum)][28dv1 29dv2 30rf 31tr 32sp 33pr 34sm 35st 36lght 37empt 38empt 39empt 40empt 41empt 42empt 43empt 44empt 45empt]
22:05:27:11:36:50 4496 1272 -818 1224613750 897697 9845 -9705 -250 1198 -740 1232155500 897479 9876 -9723 -259 292955 0 169 -120 490 0 0 0 224002 -70413 -70147 512440 513105 19985 -13 0 101519 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:36:52 4595 1289 -772 1208542375 897730 9850 -9715 -250 1199 -730 1242657750 897575 9878 -9729 -250 292925 0 178 -121 499 0 0 0 224108 -85854 -85576 512553 513734 20007 9 0 101520 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:36:53 4699 1309 -746 1190118625 897920 9849 -9719 -232 1198 -723 1231583000 898008 9882 -9718 -205 292896 0 176 -122 487 0 0 0 224214 -86050 -85856 512643 514219 20042 15 0 101517 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:36:55 4807 1199 -744 1241126750 898152 9856 -9710 -194 1140 -692 1263791000 898294 9875 -9710 -170 292864 0 178 -117 494 0 0 0 224492 -86090 -85889 512779 514657 20028 11 0 101518 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:36:56 4901 1197 -716 1230035750 897659 9859 -9723 -243 1190 -695 1242949500 898103 9865 -9696 -198 292833 0 173 -122 492 0 0 0 224841 -86169 -85915 512914 514819 20026 13 0 101518 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:36:58 5000 1209 -699 1218606625 898088 9873 -9723 -199 1163 -716 1250903000 897930 9867 -9686 -208 292797 0 174 -122 489 0 0 0 225148 -86125 -85909 512297 511146 20012 10 0 101519 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:36:59 5102 1258 -683 1189439625 897761 9879 -9722 -246 1188 -717 1251495875 897920 9865 -9678 -214 292763 0 180 -118 500 0 0 0 225488 -86172 -85967 510858 510263 20085 13 0 101519 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:37:01 5208 1258 -695 1189277750 897724 9883 -9729 -249 1187 -714 1254867125 897748 9853 -9690 -230 292730 0 173 -121 502 0 0 0 225598 -86212 -85971 510396 510250 20035 13 0 101520 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:37:02 5296 1206 -718 1217079000 898234 9880 -9731 -190 1198 -731 1230313500 897807 9855 -9708 -226 292694 0 174 -121 497 0 0 0 225750 -86215 -85952 510383 510230 20057 11 0 101520 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:37:03 5411 1165 -718 1230281250 897693 9860 -9724 -231 1200 -755 1230240750 897456 9841 -9716 -262 292655 0 179 -128 497 0 0 0 225824 -86268 -85987 510444 510402 20042 9 0 101518 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:37:05 5506 1195 -724 1217833500 897444 9858 -9729 -264 1247 -733 1207646625 897283 9848 -9713 -292 292622 0 176 -118 502 0 0 0 225911 -86233 -85996 510502 510449 20029 11 0 101518 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:37:06 5605 1181 -727 1237757875 897631 9847 -9732 -241 1258 -724 1198603750 897744 9830 -9740 -243 292587 0 178 -120 495 0 0 0 226100 -86231 -86008 510329 510313 20036 11 0 101518 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:37:07 5707 1169 -709 1249633875 897571 9840 -9737 -244 1253 -725 1198644875 897701 9838 -9735 -247 292549 0 175 -122 509 0 0 0 226450 -86253 -86023 510400 510425 20063 10 0 101518 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:37:09 5787 1163 -703 1238610250 897273 9849 -9731 -272 1299 -729 1175057250 898007 9849 -9746 -219 292518 0 179 -124 507 0 0 0 226728 -86263 -86019 510463 510579 20015 11 0 101519 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:37:10 5896 1160 -698 1230814375 896883 9841 -9732 -310 1301 -708 1181669625 898009 9833 -9752 -220 292480 0 179 -120 500 0 0 0 227031 -86275 -86050 510294 510285 20024 14 0 101517 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:37:12 6009 1143 -699 1241988125 896983 9825 -9744 -295 1221 -707 1208432250 898217 9832 -9746 -188 292446 0 173 -118 496 0 0 0 227251 -86294 -86051 510199 510235 20030 14 0 101517 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:37:13 6097 1142 -692 1240570375 896920 9824 -9750 -301 1185 -738 1219859875 898002 9824 -9749 -202 292412 0 180 -119 498 0 0 0 227404 -86290 -86065 510177 510204 20027 13 0 101518 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:11:37:14 6188 1149 -703 1241989500 896956 9833 -9745 -299 1091 -720 1293985875 898469 9799 -9737 -151 292374 0 182 -129 498 0 0 0 227594 -86313 -86082 510180 510197 20021 13 0 101518 0 0 0 0 0 0 0 0 0 0 0 0
