22:05:26:14:05:41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 277122 0 124 -113 1173 0 0 0 213746 0 0 510237 502004 19991 -1910 0 101589 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:05:41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 277189 0 255 -111 1174 0 0 0 213658 0 0 510237 502037 19990 -9545 0 101588 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:05:42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 277258 0 260 -116 1176 0 0 0 213563 0 0 510235 502054 19990 -9668 0 101587 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:05:43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 277323 0 258 -120 1178 0 0 0 213531 0 0 510241 502046 19985 -9676 0 101589 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:05:43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 277393 0 249 -116 1185 0 0 0 213435 0 0 510230 502012 19989 -9679 0 101587 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:05:44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 277459 0 250 -109 1185 0 0 0 213366 0 0 510233 502046 19991 -9681 0 101586 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:05:45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 277525 0 226 -98 1168 0 0 0 213277 0 0 510231 501999 19989 -9681 0 101588 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:05:45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 277588 0 212 -98 1169 0 0 0 213236 0 0 510249 502031 19970 -9682 0 101586 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:05:46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 277653 0 217 -100 1165 0 0 0 213208 0 0 510234 502144 19976 -9683 0 101586 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:05:47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 277716 0 219 -101 1176 0 0 0 213220 0 0 510241 502428 19996 -9685 0 101587 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:05:48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 277777 0 218 -98 1176 0 0 0 213160 0 0 510241 502029 19973 -9689 0 101586 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:05:48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 277838 0 213 -97 1167 0 0 0 213111 0 0 510231 502081 19985 -9688 0 101585 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:05:49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 277894 0 208 -99 1178 0 0 0 213070 0 0 510243 502112 19993 -9688 0 101587 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:05:50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 277959 0 207 -102 1173 0 0 0 213069 0 0 510236 502069 19988 -9688 0 101586 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:05:50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 278018 0 212 -98 1168 0 0 0 213072 0 0 510234 502036 19983 -9688 0 101585 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:05:51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 278077 0 212 -99 1168 0 0 0 213070 0 0 510240 502092 19994 -9689 0 101587 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:05:52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 278139 0 213 -104 1173 0 0 0 213068 0 0 510240 502089 19992 -9689 0 101586 0 0 0 0 0 0 0 0 0 0 0 0
