22:05:26:10:41:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251102,0,343,-405,586,0,0,0,220068,0,0,510262,502195,19933,-8108,0,101504,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:10:41:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251140,0,290,-407,577,0,0,0,220108,0,0,510279,502528,19968,-9696,0,101507,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:10:41:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251177,0,291,-403,584,0,0,0,220098,0,0,510250,502227,19920,-9722,0,101506,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:10:41:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251209,0,282,-409,585,0,0,0,220115,0,0,510261,502300,19949,-9725,0,101506,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:10:41:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251246,0,284,-404,586,0,0,0,220137,0,0,510266,502149,19934,-9727,0,101505,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:10:41:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251283,0,288,-403,591,0,0,0,220144,0,0,510324,502570,19927,-9728,0,101505,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:10:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251315,0,290,-407,589,0,0,0,220150,0,0,510258,502181,19936,-9728,0,101506,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:10:42:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251346,0,285,-412,591,0,0,0,220152,0,0,510286,502297,19898,-9730,0,101506,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:10:42:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251376,0,287,-404,588,0,0,0,220188,0,0,510248,502191,19896,-9728,0,101506,0,0,0,0,0,0,0,0,0,0,0,0
22:05:26:10:42:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251410,0,289,-406,586,0,0,0,220209,0,0,510268,502549,19894,-9730,0,101505,0,0,0,0,0,0,0,0,0,0,0,0
