#Online data plot
#ID  firmware version FV  current data CD 5/26/2022 2:13:31 PM
#


#mb 22:05:26:14:13:40 (start time)
#id 347252 (device id)
#ta 0000 (tia amplification, tia input channel, signal range, dsp mode)
#1t 2f [3vi_ma 4vi_mi 5mag 6pha 7vv_ma 8vv_mi 9cor][10vi_ma 11vi_mi 12mag 13pha 14vv_ma 15vv_mi 16cor][17t_pcb 18t_ther][19,20,21mag][22,23,24acc][25,26,27ext(t,light,hum)][28dv1 29dv2 30rf 31tr 32sp 33pr 34sm 35st 36lght 37empt 38empt 39empt 40empt 41empt 42empt 43empt 44empt 45empt]
22:05:26:14:13:41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 259558 0 368 -282 1228 0 0 0 259798 0 0 513593 541337 19931 -200 0 101590 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:13:42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 259869 0 368 -278 1230 0 0 0 259794 0 0 513748 541315 19966 -9677 0 101591 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:13:42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 260176 0 365 -279 1235 0 0 0 259811 0 0 513919 541301 19936 -9824 0 101590 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:13:43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 260477 0 371 -280 1237 0 0 0 259840 0 0 514048 541292 19934 -9838 0 101589 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:13:44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 260776 0 368 -282 1234 0 0 0 259874 0 0 514179 541281 19928 -9839 0 101590 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:13:44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 261059 0 371 -284 1233 0 0 0 259914 0 0 514297 541249 19938 -9840 0 101589 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:13:45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 261348 0 369 -276 1238 0 0 0 259996 0 0 514426 541227 19940 -9840 0 101593 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:13:46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 261632 0 371 -272 1234 0 0 0 260063 0 0 514415 541231 19933 -9842 0 101592 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:13:47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 261907 0 372 -275 1225 0 0 0 260083 0 0 514455 541175 19937 -9839 0 101590 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:13:47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 262178 0 369 -273 1227 0 0 0 260053 0 0 514521 541134 19940 -9839 0 101589 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:13:48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 262442 0 372 -277 1225 0 0 0 260102 0 0 514588 541136 19941 -9838 0 101589 0 0 0 0 0 0 0 0 0 0 0 0
22:05:26:14:13:49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 262703 0 373 -278 1232 0 0 0 260244 0 0 514648 541187 19939 -9837 0 101589 0 0 0 0 0 0 0 0 0 0 0 0
