

#mb 22:05:27:10:30:03 (start time)
#id 347252 (device id)
#ta 7221 (tia amplification, tia input channel, signal range, dsp mode)
#1t 2f [3vi_ma 4vi_mi 5mag 6pha 7vv_ma 8vv_mi 9cor][10vi_ma 11vi_mi 12mag 13pha 14vv_ma 15vv_mi 16cor][17t_pcb 18t_ther][19,20,21mag][22,23,24acc][25,26,27ext(t,light,hum)][28dv1 29dv2 30rf 31tr 32sp 33pr 34sm 35st 36lght 37empt 38empt 39empt 40empt 41empt 42empt 43empt 44empt 45empt]
22:05:27:10:30:04 4496 1235 -711 1246754750 899003 9855 -9798 -104 1297 -700 1184461125 898460 9876 -9750 -172 253755 0 250 -174 478 0 0 0 220819 -48171 -21551 491319 506751 19888 -461 0 101524 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:05 4595 1197 -707 1243534250 898632 9852 -9762 -137 1254 -697 1214186000 898704 9857 -9729 -141 254161 0 250 -173 482 0 0 0 220650 -86889 -86059 490821 507061 19883 0 0 101524 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:07 4699 1199 -706 1251532125 898456 9859 -9743 -156 1198 -724 1246350500 898274 9862 -9712 -174 254545 0 256 -176 488 0 0 0 220952 -87526 -87182 491138 506603 19896 12 0 101525 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:08 4807 1169 -696 1288970250 898559 9859 -9722 -143 1215 -709 1248581500 897956 9850 -9723 -212 254910 0 260 -174 489 0 0 0 221291 -87577 -87251 488453 504831 19896 9 0 101525 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:10 4901 1139 -704 1287733500 898526 9863 -9711 -143 1229 -707 1227872750 897991 9867 -9716 -211 255252 0 254 -173 487 0 0 0 221424 -87639 -87306 487150 504075 19885 10 0 101525 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:11 5000 1186 -705 1259248500 898272 9862 -9729 -177 1220 -712 1250211750 897677 9864 -9707 -242 255568 0 259 -179 490 0 0 0 221627 -87573 -87283 486448 503651 19895 10 0 101527 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:13 5102 1183 -718 1253297750 898079 9862 -9726 -196 1235 -723 1226466375 897385 9857 -9721 -277 255878 0 258 -175 490 0 0 0 221779 -87600 -87309 485566 503025 19895 8 0 101527 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:14 5208 1191 -688 1277395625 897621 9860 -9715 -244 1193 -723 1252478375 896917 9842 -9715 -311 256160 0 259 -179 488 0 0 0 221865 -87617 -87321 485827 502097 19903 9 0 101524 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:16 5296 1180 -670 1289119750 897426 9849 -9725 -261 1121 -686 1309280250 897468 9831 -9715 -248 256429 0 255 -174 481 0 0 0 221891 -87617 -87305 485883 502341 19913 10 0 101525 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:17 5411 1177 -699 1271525500 897716 9855 -9724 -231 1120 -687 1297763125 897484 9845 -9712 -245 256686 0 254 -177 484 0 0 0 221845 -87616 -87337 484994 501499 19896 13 0 101525 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:18 5506 1158 -689 1283701250 897629 9832 -9728 -235 1118 -678 1311608375 897975 9843 -9705 -196 256931 0 252 -172 486 0 0 0 221822 -87607 -87342 484452 501202 19918 12 0 101525 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:20 5605 1162 -683 1270426250 898049 9839 -9727 -193 1111 -675 1307791625 897971 9833 -9723 -195 257164 0 247 -170 480 0 0 0 222096 -87586 -87343 484302 500923 19915 13 0 101525 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:21 5707 1187 -699 1260896500 898431 9839 -9735 -157 1163 -675 1270297125 897830 9830 -9745 -218 257389 0 256 -177 482 0 0 0 221923 -87597 -87320 483615 500604 19913 10 0 101523 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:22 5787 1164 -705 1277237750 897674 9825 -9732 -226 1111 -664 1316809750 897253 9808 -9750 -256 257601 0 254 -173 478 0 0 0 222127 -87615 -87343 483790 500138 19920 14 0 101523 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:24 5896 1127 -678 1304802750 897701 9814 -9711 -217 1069 -655 1349336125 897610 9812 -9741 -218 257804 0 255 -176 488 0 0 0 222204 -87599 -87329 483972 499701 19911 10 0 101526 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:25 6009 1160 -693 1269185500 897851 9812 -9734 -209 1096 -674 1317964500 897712 9819 -9741 -214 258001 0 255 -176 480 0 0 0 222264 -87625 -87342 483401 499595 19923 12 0 101527 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:26 6097 1149 -697 1267623125 897528 9823 -9728 -239 1125 -655 1286802125 898202 9820 -9739 -169 258190 0 256 -181 478 0 0 0 222196 -87613 -87338 483728 499416 19911 13 0 101525 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:28 6188 1181 -695 1233567500 897546 9818 -9741 -245 1141 -691 1268365750 898079 9801 -9731 -185 258372 0 254 -180 484 0 0 0 222478 -87629 -87341 483262 499612 19909 12 0 101526 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:29 6313 1163 -683 1255269000 896752 9809 -9743 -318 1093 -689 1292244500 897881 9802 -9741 -194 258546 0 257 -178 485 0 0 0 222746 -87571 -87326 483289 499450 19913 12 0 101526 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:30 6410 1135 -693 1272178125 896850 9790 -9746 -302 1087 -668 1293447000 897780 9799 -9742 -203 258714 0 258 -180 488 0 0 0 222958 -87576 -87337 483459 499252 19906 11 0 101525 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:32 6510 1089 -688 1268889750 897205 9799 -9753 -261 1090 -705 1267797125 898057 9792 -9741 -178 258881 0 253 -180 488 0 0 0 222900 -87623 -87334 483012 499067 19912 13 0 101525 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:33 6613 1128 -687 1258997000 896816 9796 -9763 -310 1100 -695 1261041125 897595 9787 -9746 -225 259036 0 256 -176 489 0 0 0 222628 -87615 -87329 482692 498136 19936 12 0 101524 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:34 6684 1133 -689 1249263500 897469 9807 -9761 -246 1094 -708 1272733875 896495 9780 -9752 -325 259189 0 250 -180 488 0 0 0 222438 -87590 -87334 482521 497340 19917 15 0 101525 0 0 0 0 0 0 0 0 0 0 0 0
22:05:27:10:30:35 6793 1122 -690 1253853750 897309 9803 -9776 -258 1053 -671 1302582125 896230 9773 -9737 -334 259338 0 255 -179 482 0 0 0 222358 -87640 -87333 482800 496681 19917 13 0 101523 0 0 0 0 0 0 0 0 0 0 0 0
